playerTotal,isSoft,dealerUp,runningCount,canDouble,action
4,0,2,-5,0,H
4,0,2,-4,0,H
4,0,2,-3,0,H
4,0,2,-2,0,H
4,0,2,-1,0,H
4,0,2,0,0,H
4,0,2,1,0,H
4,0,2,2,0,H
4,0,2,3,0,H
4,0,2,4,0,H
4,0,2,5,0,H
4,0,2,6,0,H
4,0,2,7,0,H
4,0,2,8,0,H
4,0,2,9,0,H
4,0,2,10,0,H
4,0,3,-5,0,H
4,0,3,-4,0,H
4,0,3,-3,0,H
4,0,3,-2,0,H
4,0,3,-1,0,H
4,0,3,0,0,H
4,0,3,1,0,H
4,0,3,2,0,H
4,0,3,3,0,H
4,0,3,4,0,H
4,0,3,5,0,H
4,0,3,6,0,H
4,0,3,7,0,H
4,0,3,8,0,H
4,0,3,9,0,H
4,0,3,10,0,H
4,0,4,-5,0,H
4,0,4,-4,0,H
4,0,4,-3,0,H
4,0,4,-2,0,H
4,0,4,-1,0,H
4,0,4,0,0,H
4,0,4,1,0,H
4,0,4,2,0,H
4,0,4,3,0,H
4,0,4,4,0,H
4,0,4,5,0,H
4,0,4,6,0,H
4,0,4,7,0,H
4,0,4,8,0,H
4,0,4,9,0,H
4,0,4,10,0,H
4,0,5,-5,0,H
4,0,5,-4,0,H
4,0,5,-3,0,H
4,0,5,-2,0,H
4,0,5,-1,0,H
4,0,5,0,0,H
4,0,5,1,0,H
4,0,5,2,0,H
4,0,5,3,0,H
4,0,5,4,0,H
4,0,5,5,0,H
4,0,5,6,0,H
4,0,5,7,0,H
4,0,5,8,0,H
4,0,5,9,0,H
4,0,5,10,0,H
4,0,6,-5,0,H
4,0,6,-4,0,H
4,0,6,-3,0,H
4,0,6,-2,0,H
4,0,6,-1,0,H
4,0,6,0,0,H
4,0,6,1,0,H
4,0,6,2,0,H
4,0,6,3,0,H
4,0,6,4,0,H
4,0,6,5,0,H
4,0,6,6,0,H
4,0,6,7,0,H
4,0,6,8,0,H
4,0,6,9,0,H
4,0,6,10,0,H
4,0,7,-5,0,H
4,0,7,-4,0,H
4,0,7,-3,0,H
4,0,7,-2,0,H
4,0,7,-1,0,H
4,0,7,0,0,H
4,0,7,1,0,H
4,0,7,2,0,H
4,0,7,3,0,H
4,0,7,4,0,H
4,0,7,5,0,H
4,0,7,6,0,H
4,0,7,7,0,H
4,0,7,8,0,H
4,0,7,9,0,H
4,0,7,10,0,H
4,0,8,-5,0,H
4,0,8,-4,0,H
4,0,8,-3,0,H
4,0,8,-2,0,H
4,0,8,-1,0,H
4,0,8,0,0,H
4,0,8,1,0,H
4,0,8,2,0,H
4,0,8,3,0,H
4,0,8,4,0,H
4,0,8,5,0,H
4,0,8,6,0,H
4,0,8,7,0,H
4,0,8,8,0,H
4,0,8,9,0,H
4,0,8,10,0,H
4,0,9,-5,0,H
4,0,9,-4,0,H
4,0,9,-3,0,H
4,0,9,-2,0,H
4,0,9,-1,0,H
4,0,9,0,0,H
4,0,9,1,0,H
4,0,9,2,0,H
4,0,9,3,0,H
4,0,9,4,0,H
4,0,9,5,0,H
4,0,9,6,0,H
4,0,9,7,0,H
4,0,9,8,0,H
4,0,9,9,0,H
4,0,9,10,0,H
4,0,10,-5,0,H
4,0,10,-4,0,H
4,0,10,-3,0,H
4,0,10,-2,0,H
4,0,10,-1,0,H
4,0,10,0,0,H
4,0,10,1,0,H
4,0,10,2,0,H
4,0,10,3,0,H
4,0,10,4,0,H
4,0,10,5,0,H
4,0,10,6,0,H
4,0,10,7,0,H
4,0,10,8,0,H
4,0,10,9,0,H
4,0,10,10,0,H
4,0,11,-5,0,H
4,0,11,-4,0,H
4,0,11,-3,0,H
4,0,11,-2,0,H
4,0,11,-1,0,H
4,0,11,0,0,H
4,0,11,1,0,H
4,0,11,2,0,H
4,0,11,3,0,H
4,0,11,4,0,H
4,0,11,5,0,H
4,0,11,6,0,H
4,0,11,7,0,H
4,0,11,8,0,H
4,0,11,9,0,H
4,0,11,10,0,H
4,1,2,-5,0,H
4,1,2,-4,0,H
4,1,2,-3,0,H
4,1,2,-2,0,H
4,1,2,-1,0,H
4,1,2,0,0,H
4,1,2,1,0,H
4,1,2,2,0,H
4,1,2,3,0,H
4,1,2,4,0,H
4,1,2,5,0,H
4,1,2,6,0,H
4,1,2,7,0,H
4,1,2,8,0,H
4,1,2,9,0,H
4,1,2,10,0,H
4,1,3,-5,0,H
4,1,3,-4,0,H
4,1,3,-3,0,H
